Datetime,Mid North to Riverland,Murraylink to Riverland
2045-01-01 00:00:00,-0.03985240127126177,0.0
2045-01-01 00:30:00,-0.3509,0.0
2045-01-01 01:00:00,-0.3509,0.0
2045-01-01 01:30:00,0.12218634679871965,0.0
2045-01-01 02:00:00,-0.3509,0.0
2045-01-01 02:30:00,-0.3509,0.0
2045-01-01 03:00:00,0.11798315194200001,0.0
2045-01-01 03:30:00,-0.11167059821839831,0.0
2045-01-01 04:00:00,0.11649635639199998,0.0
2045-01-01 04:30:00,-0.0011957631549777692,0.0
2045-01-01 05:00:00,0.045494617102606605,0.0
2045-01-01 05:30:00,0.100400323806,0.0
2045-01-01 06:00:00,-0.110522419846,0.0
2045-01-01 06:30:00,-0.11679272116139994,0.22
2045-01-01 07:00:00,-0.28769998419340004,0.22
2045-01-01 07:30:00,-0.3509,0.22
2045-01-01 08:00:00,-0.3509,0.22
2045-01-01 08:30:00,-0.3509,0.22
2045-01-01 09:00:00,-0.3509,0.22
2045-01-01 09:30:00,-0.3509,0.22
2045-01-01 10:00:00,-0.3509,0.22
2045-01-01 10:30:00,-0.3509,0.22
2045-01-01 11:00:00,-0.3509,0.22
2045-01-01 11:30:00,-0.3509,0.22
2045-01-01 12:00:00,-0.3509,0.22
2045-01-01 12:30:00,-0.3509,0.22
2045-01-01 13:00:00,-0.3509,0.22
2045-01-01 13:30:00,-0.3509,0.22
2045-01-01 14:00:00,-0.3509,0.22
2045-01-01 14:30:00,-0.3509,0.22
2045-01-01 15:00:00,-0.3509,0.22
2045-01-01 15:30:00,-0.3509,0.22
2045-01-01 16:00:00,-0.3509,0.22
2045-01-01 16:30:00,-0.3509,0.22
2045-01-01 17:00:00,-0.3509,0.22
2045-01-01 17:30:00,-0.3509,0.22
2045-01-01 18:00:00,-0.3509,0.22
2045-01-01 18:30:00,-0.3509,0.22
2045-01-01 19:00:00,-0.3509,0.0
2045-01-01 19:30:00,-0.11856681429356808,0.0
2045-01-01 20:00:00,0.140257468754,0.0
2045-01-01 20:30:00,0.14201526784,0.0
2045-01-01 21:00:00,0.140713564064,0.0
2045-01-01 21:30:00,0.006342951475889591,0.0
2045-01-01 22:00:00,0.137477755422,0.0
2045-01-01 22:30:00,0.135289852139,0.0
2045-01-01 23:00:00,0.134589714664,0.0
2045-01-01 23:30:00,-0.2569062599984,0.0
2045-01-02 00:00:00,-0.1385253455237101,0.0
2045-01-02 00:30:00,0.137879877214,0.0
2045-01-02 01:00:00,0.130229085966,0.0
2045-01-02 01:30:00,0.12482102369100001,0.0
2045-01-02 02:00:00,0.09011844283935,0.0
2045-01-02 02:30:00,0.09119290197591035,0.0
2045-01-02 03:00:00,-0.3509,0.0
2045-01-02 03:30:00,0.03955614941662,0.0
2045-01-02 04:00:00,-0.10337031756640269,0.0
2045-01-02 04:30:00,-0.1228982788839856,0.0
2045-01-02 05:00:00,0.027918006630585634,0.0
2045-01-02 05:30:00,0.0946608698693,0.0
2045-01-02 06:00:00,-0.1163709845,0.0
2045-01-02 06:30:00,-0.3509,0.0
2045-01-02 07:00:00,-0.2264689765979722,0.22
2045-01-02 07:30:00,-0.3509,0.22
2045-01-02 08:00:00,-0.3509,0.22
2045-01-02 08:30:00,-0.3509,0.22
2045-01-02 09:00:00,-0.3509,0.22
2045-01-02 09:30:00,-0.3509,0.22
2045-01-02 10:00:00,-0.3509,0.22
2045-01-02 10:30:00,-0.3509,0.22
2045-01-02 11:00:00,-0.3509,0.22
2045-01-02 11:30:00,-0.3509,0.22
2045-01-02 12:00:00,-0.3509,0.22
2045-01-02 12:30:00,-0.3509,0.22
2045-01-02 13:00:00,-0.3509,0.22
2045-01-02 13:30:00,-0.3509,0.22
2045-01-02 14:00:00,-0.3509,0.22
2045-01-02 14:30:00,-0.3509,0.22
2045-01-02 15:00:00,-0.3509,0.22
2045-01-02 15:30:00,-0.3509,0.22
2045-01-02 16:00:00,-0.3509,0.22
2045-01-02 16:30:00,-0.3509,0.22
2045-01-02 17:00:00,-0.3509,0.22
2045-01-02 17:30:00,-0.3509,0.22
2045-01-02 18:00:00,-0.3509,-0.15
2045-01-02 18:30:00,-0.3509,0.0
2045-01-02 19:00:00,-0.13828332088691797,0.0
2045-01-02 19:30:00,0.12709252219500003,0.0
2045-01-02 20:00:00,0.14083242959400002,0.0
2045-01-02 20:30:00,-0.3509,0.0
2045-01-02 21:00:00,-0.3509,0.0
2045-01-02 21:30:00,-0.2777539999612215,0.0
2045-01-02 22:00:00,-0.3509,0.0
2045-01-02 22:30:00,-0.15951162788032236,0.0
2045-01-02 23:00:00,-0.3509,0.0
2045-01-02 23:30:00,-0.3509,0.0
2045-01-03 00:00:00,-0.3509,0.0
2045-01-03 00:30:00,0.13165690510105965,0.0
