Datetime,The North to Upper North
2050-01-01 00:00:00,-0.20302782666821
2050-01-01 00:30:00,0.002851202479219994
2050-01-01 01:00:00,0.002524889459879942
2050-01-01 01:30:00,0.002426380789279925
2050-01-01 02:00:00,0.002364462141529966
2050-01-01 02:30:00,0.002319873141930051
2050-01-01 03:00:00,0.002285001606900039
2050-01-01 03:30:00,0.0022641800630101017
2050-01-01 04:00:00,0.002232970169129933
2050-01-01 04:30:00,0.0022237338927899586
2050-01-01 05:00:00,0.0022448852605398972
2050-01-01 05:30:00,0.0022633539946899095
2050-01-01 06:00:00,-0.0190241134941
2050-01-01 06:30:00,-0.150438004931
2050-01-01 07:00:00,-0.272863463831
2050-01-01 07:30:00,-0.540344292517
2050-01-01 08:00:00,-0.606701950372
2050-01-01 08:30:00,-0.38760481097
2050-01-01 09:00:00,-0.642674953513
2050-01-01 09:30:00,-0.643065205434
2050-01-01 10:00:00,-0.643499864838
2050-01-01 10:30:00,-0.643667829757
2050-01-01 11:00:00,-0.643631436195
2050-01-01 11:30:00,-0.643617776882
2050-01-01 12:00:00,-0.643570730874
2050-01-01 12:30:00,-0.643588752009
2050-01-01 13:00:00,-0.643579309754
2050-01-01 13:30:00,-0.643527309369
2050-01-01 14:00:00,-0.643547619913
2050-01-01 14:30:00,-0.643547960908
2050-01-01 15:00:00,-0.643485484136
2050-01-01 15:30:00,-0.631996684342
2050-01-01 16:00:00,-0.635594941925
2050-01-01 16:30:00,-0.620614235225
2050-01-01 17:00:00,0.23840591984999993
2050-01-01 17:30:00,1.4905
2050-01-01 18:00:00,-0.520797446918
2050-01-01 18:30:00,-0.240387301473
2050-01-01 19:00:00,-0.0471461122908
2050-01-01 19:30:00,-0.000981818608733
2050-01-01 20:00:00,0.00288682167925991
2050-01-01 20:30:00,0.00288987435789001
2050-01-01 21:00:00,0.002845379380769897
2050-01-01 21:30:00,0.0027752692626699105
2050-01-01 22:00:00,0.0027060813823300833
2050-01-01 22:30:00,-0.12169247362467867
2050-01-01 23:00:00,0.0026079252777000406
2050-01-01 23:30:00,0.1482367642551845
2050-01-02 00:00:00,0.0027960224641498943
2050-01-02 00:30:00,-0.20740003221750852
2050-01-02 01:00:00,0.0025574059618500566
2050-01-02 01:30:00,0.002502494482969908
2050-01-02 02:00:00,0.24798098136116709
2050-01-02 02:30:00,0.002361446526240041
2050-01-02 03:00:00,0.002234749944640013
2050-01-02 03:30:00,0.002269729934329945
2050-01-02 04:00:00,0.002251416446199972
2050-01-02 04:30:00,0.0022308049859500745
2050-01-02 05:00:00,0.0022510767121100006
2050-01-02 05:30:00,0.0022447906527101047
2050-01-02 06:00:00,-0.0186185183971
2050-01-02 06:30:00,0.4090446310206515
2050-01-02 07:00:00,-0.270224034878
2050-01-02 07:30:00,-0.542792431542
2050-01-02 08:00:00,-0.612867289029
2050-01-02 08:30:00,-0.641617944995
2050-01-02 09:00:00,0.26307933094000013
2050-01-02 09:30:00,-0.642915323737
2050-01-02 10:00:00,-0.643158098536
2050-01-02 10:30:00,-0.643316317598
2050-01-02 11:00:00,-0.643317661936
2050-01-02 11:30:00,-0.643317074514
2050-01-02 12:00:00,-0.643301917643
2050-01-02 12:30:00,-0.643302318997
2050-01-02 13:00:00,0.40168192629999977
2050-01-02 13:30:00,-0.643252199147
2050-01-02 14:00:00,0.39020590257
2050-01-02 14:30:00,-0.643257089947
2050-01-02 15:00:00,-0.643194853055
2050-01-02 15:30:00,-0.643093900237
2050-01-02 16:00:00,0.4094182088
2050-01-02 16:30:00,-0.642294925604
2050-01-02 17:00:00,0.35473359644
2050-01-02 17:30:00,1.4905
2050-01-02 18:00:00,1.4905
2050-01-02 18:30:00,-0.263522993883
2050-01-02 19:00:00,-0.0682752347857
2050-01-02 19:30:00,-0.0055933599515
2050-01-02 20:00:00,0.00284460096401995
2050-01-02 20:30:00,0.0028255914163499707
2050-01-02 21:00:00,0.0027621818068299664
2050-01-02 21:30:00,0.002673142064240075
2050-01-02 22:00:00,0.002614669067559916
2050-01-02 22:30:00,0.0025600892724200186
2050-01-02 23:00:00,0.0027155078953799983
2050-01-02 23:30:00,-0.24273463693236697
2050-01-03 00:00:00,-0.24270171760473697
2050-01-03 00:30:00,0.002906148315600099
2050-01-03 01:00:00,0.0028818777978900645
2050-01-03 01:30:00,-0.10096580889353333
2050-01-03 02:00:00,-0.24286791053812695
2050-01-03 02:30:00,0.0025767948712900335
2050-01-03 03:00:00,0.0025026187451400173
2050-01-03 03:30:00,0.0024635688739100825
2050-01-03 04:00:00,0.0024402529928200245
2050-01-03 04:30:00,0.0023964693095999134
2050-01-03 05:00:00,0.0024107541126199283
2050-01-03 05:30:00,0.002416763452129933
2050-01-03 06:00:00,-0.0073660220039
2050-01-03 06:30:00,-0.0341122400601
2050-01-03 07:00:00,-0.147492328992
2050-01-03 07:30:00,-0.31143170982
2050-01-03 08:00:00,-0.11304743219262303
2050-01-03 08:30:00,-0.13984229692162303
2050-01-03 09:00:00,0.2528005732012759
2050-01-03 09:30:00,-0.24662205591162306
2050-01-03 10:00:00,-0.3725775925
2050-01-03 10:30:00,1.4905
2050-01-03 11:00:00,-0.522739630384
2050-01-03 11:30:00,-0.547780249213
2050-01-03 12:00:00,1.4905
2050-01-03 12:30:00,1.4905
2050-01-03 13:00:00,1.4905
2050-01-03 13:30:00,1.4905
2050-01-03 14:00:00,1.4905
2050-01-03 14:30:00,1.4905
2050-01-03 15:00:00,1.4905
2050-01-03 15:30:00,1.4905
2050-01-03 16:00:00,-0.494277224458
2050-01-03 16:30:00,-0.432012956835
2050-01-03 17:00:00,-0.418967179875
2050-01-03 17:30:00,-0.39748117248
2050-01-03 18:00:00,-0.331565992845
2050-01-03 18:30:00,-0.425473004547
2050-01-03 19:00:00,-0.2689228900153
2050-01-03 19:30:00,-0.00693553744245
2050-01-03 20:00:00,0.002849448647439967
2050-01-03 20:30:00,-0.24270112761367696
2050-01-03 21:00:00,0.0027673068372200404
2050-01-03 21:30:00,0.0027005508469000183
2050-01-03 22:00:00,0.0025914606506300952
2050-01-03 22:30:00,0.0025574162568899883
2050-01-03 23:00:00,-0.24289019758667696
2050-01-03 23:30:00,-0.06562749260667496
2050-01-04 00:00:00,0.0026634300663199717
2050-01-04 00:30:00,-0.24287045870003696
2050-01-04 01:00:00,0.002570436835219958
2050-01-04 01:30:00,0.002463098460179891
2050-01-04 02:00:00,0.00238716038675002
2050-01-04 02:30:00,-0.24319739418768696
2050-01-04 03:00:00,0.0022923592853800745
2050-01-04 03:30:00,0.002271179229369924
2050-01-04 04:00:00,0.0022803707757999003
2050-01-04 04:30:00,0.0022886768434400295
2050-01-04 05:00:00,0.002347198924000038
2050-01-04 05:30:00,0.0024074304759700293
2050-01-04 06:00:00,-0.0185241086002
2050-01-04 06:30:00,-0.164712308883
2050-01-04 07:00:00,-0.283006098907
2050-01-04 07:30:00,-0.324467437448623
2050-01-04 08:00:00,-0.37750641608462304
2050-01-04 08:30:00,-0.3964584788196231
2050-01-04 09:00:00,-0.39699918251762306
2050-01-04 09:30:00,-0.3974084465856231
2050-01-04 10:00:00,-0.643147302718
2050-01-04 10:30:00,-0.643292579219
2050-01-04 11:00:00,-0.643244687316
2050-01-04 11:30:00,-0.643236951806
2050-01-04 12:00:00,-0.643211662387
2050-01-04 12:30:00,-0.643214480301
2050-01-04 13:00:00,-0.643203606756
2050-01-04 13:30:00,-0.643186492217
2050-01-04 14:00:00,-0.643177486697
2050-01-04 14:30:00,-0.643177176735
2050-01-04 15:00:00,-0.643120535854
2050-01-04 15:30:00,-0.632688742259
2050-01-04 16:00:00,1.4905
2050-01-04 16:30:00,1.4905
2050-01-04 17:00:00,1.4905
2050-01-04 17:30:00,1.4905
2050-01-04 18:00:00,-0.528878838711
2050-01-04 18:30:00,-0.260728301128
2050-01-04 19:00:00,-0.0679627180176
2050-01-04 19:30:00,-0.00740479424334
2050-01-04 20:00:00,0.003103478996199893
2050-01-04 20:30:00,0.003082444518260008
2050-01-04 21:00:00,-0.07720649442819996
2050-01-04 21:30:00,-0.004448904244200191
2050-01-04 22:00:00,0.0027839246895799974
2050-01-04 22:30:00,0.0027028412644400923
2050-01-04 23:00:00,0.0026258436423700626
2050-01-04 23:30:00,0.0029146323113100614
2050-01-05 00:00:00,0.002757586508000065
2050-01-05 00:30:00,0.0026437767507299093
2050-01-05 01:00:00,-0.0385811399059208
2050-01-05 01:30:00,0.002468355566910052
2050-01-05 02:00:00,-0.1311165416518893
2050-01-05 02:30:00,-0.24318653897577697
2050-01-05 03:00:00,0.0023027882423700685
2050-01-05 03:30:00,0.0022880008710799427
2050-01-05 04:00:00,0.0022935389885700985
2050-01-05 04:30:00,0.0023102284612999124
2050-01-05 05:00:00,0.0023578198452500754
2050-01-05 05:30:00,0.002406763764360109
2050-01-05 06:00:00,-0.0177859681682
2050-01-05 06:30:00,-0.118422941039
2050-01-05 07:00:00,-0.03791544597262303
2050-01-05 07:30:00,-0.3236923606546231
2050-01-05 08:00:00,0.11869226365999985
2050-01-05 08:30:00,-0.642042817156
2050-01-05 09:00:00,0.2439758138100001
2050-01-05 09:30:00,-0.643080243467
2050-01-05 10:00:00,-0.643319211077
2050-01-05 10:30:00,-0.643433223186
2050-01-05 11:00:00,-0.643378254342
2050-01-05 11:30:00,0.23709263058999985
2050-01-05 12:00:00,-0.64337922787
2050-01-05 12:30:00,-0.643393090299
2050-01-05 13:00:00,-0.64337019914
2050-01-05 13:30:00,-0.643349168624
2050-01-05 14:00:00,-0.643322789567
2050-01-05 14:30:00,-0.643316828711
2050-01-05 15:00:00,-0.643280245116
2050-01-05 15:30:00,-0.643153562492
2050-01-05 16:00:00,-0.635262221406
2050-01-05 16:30:00,-0.602074743769
2050-01-05 17:00:00,0.24282882030999975
2050-01-05 17:30:00,-0.521804577774
2050-01-05 18:00:00,-0.43899718709
2050-01-05 18:30:00,-0.202901798302
2050-01-05 19:00:00,-0.0521696175325
2050-01-05 19:30:00,-0.00509070289416
2050-01-05 20:00:00,0.002949174746279981
2050-01-05 20:30:00,0.0029299758475600512
2050-01-05 21:00:00,-0.12690650903599987
2050-01-05 21:30:00,-0.13890573359130026
2050-01-05 22:00:00,0.0027029456155500675
2050-01-05 22:30:00,0.0026388876856000554
2050-01-05 23:00:00,0.002585486117550051
2050-01-05 23:30:00,0.002903187145999908
