Datetime,Curtailment (GW),DSP (GW)
2048-01-01 00:00:00,1.5809743469785005,0.0
2048-01-01 00:30:00,0.0,0.0
2048-01-01 01:00:00,1.04808284198,0.0
2048-01-01 01:30:00,2.191240813604088,0.0
2048-01-01 02:00:00,0.0,0.0
2048-01-01 02:30:00,2.7723508720249033,0.0
2048-01-01 03:00:00,0.7454006899950427,0.0
2048-01-01 03:30:00,1.331938167827591,0.0
2048-01-01 04:00:00,0.0,0.0
2048-01-01 04:30:00,1.38736004079,0.0
2048-01-01 05:00:00,1.647557823253,0.0
2048-01-01 05:30:00,4.473162126461742,0.0
2048-01-01 06:00:00,1.3323638774982032,0.0
2048-01-01 06:30:00,3.4340133348270636,0.0
2048-01-01 07:00:00,2.6896943526450428,0.0
2048-01-01 07:30:00,5.1191395920349025,0.0
2048-01-01 08:00:00,0.8258456673763634,0.0
2048-01-01 08:30:00,3.19787180535,0.0
2048-01-01 09:00:00,3.7833231122439996,0.0
2048-01-01 09:30:00,3.99752830313,0.0
2048-01-01 10:00:00,5.122736432246839,0.0
2048-01-01 10:30:00,4.2733379223600005,0.0
2048-01-01 11:00:00,2.7975812360541603,0.0
2048-01-01 11:30:00,3.5326488468020005,0.0
2048-01-01 12:00:00,4.27969221073,0.0
2048-01-01 12:30:00,4.723527026469999,0.0
2048-01-01 13:00:00,5.313024495776839,0.0
2048-01-01 13:30:00,3.6291466979800004,0.0
2048-01-01 14:00:00,2.6749262454821605,0.0
2048-01-01 14:30:00,5.032610826836839,0.0
2048-01-01 15:00:00,3.8473661037100007,0.0
2048-01-01 15:30:00,1.9193184304471602,0.0
2048-01-01 16:00:00,3.8094748917068397,0.0
2048-01-01 16:30:00,2.6670109587,0.0
2048-01-01 17:00:00,1.21434226063216,0.0
2048-01-01 17:30:00,2.14866220673,0.0
2048-01-01 18:00:00,1.2666162655,0.0
2048-01-01 18:30:00,0.3563783807659999,0.197345
2048-01-01 19:00:00,0.7613015405553,0.0
2048-01-01 19:30:00,0.33944570822,0.0
2048-01-01 20:00:00,0.2630640786663896,0.0
2048-01-01 20:30:00,0.0,0.0
2048-01-01 21:00:00,0.0,0.0
2048-01-01 21:30:00,0.0,0.0
2048-01-01 22:00:00,0.0,0.0
2048-01-01 22:30:00,0.0,0.0
2048-01-01 23:00:00,0.0,0.0
2048-01-01 23:30:00,0.0,0.0
2048-01-02 00:00:00,1.371117273745018,0.0
2048-01-02 00:30:00,0.6514795166978397,0.0
2048-01-02 01:00:00,0.0,0.0
2048-01-02 01:30:00,0.0,0.0
2048-01-02 02:00:00,0.0,0.0
2048-01-02 02:30:00,0.0,0.0
2048-01-02 03:00:00,0.0,0.0
2048-01-02 03:30:00,0.0,0.0
2048-01-02 04:00:00,0.0,0.0
2048-01-02 04:30:00,0.0,0.0
2048-01-02 05:00:00,0.0,0.0
