Datetime,Curtailment (GW),DSP (GW)
2045-01-01 00:00:00,0.0,0.0
2045-01-01 00:30:00,0.0,0.0
2045-01-01 01:00:00,0.0,0.0
2045-01-01 01:30:00,0.0,0.0
2045-01-01 02:00:00,0.0,0.0
2045-01-01 02:30:00,0.0,0.0
2045-01-01 03:00:00,0.0,0.0
2045-01-01 03:30:00,0.0,0.0
2045-01-01 04:00:00,0.0,0.0
2045-01-01 04:30:00,0.0,0.0
2045-01-01 05:00:00,0.0,0.0
2045-01-01 05:30:00,0.0,0.0
2045-01-01 06:00:00,0.0,0.0
2045-01-01 06:30:00,0.0,0.0
2045-01-01 07:00:00,0.0,0.0
2045-01-01 07:30:00,0.9015932615800005,0.0
2045-01-01 08:00:00,3.674790390635288,0.0
2045-01-01 08:30:00,6.807966872149999,0.0
2045-01-01 09:00:00,6.974310577429999,0.0
2045-01-01 09:30:00,7.092084170389999,0.0
2045-01-01 10:00:00,7.553786101459999,0.0
2045-01-01 10:30:00,7.826909025399999,0.0
2045-01-01 11:00:00,7.911243357889999,0.0
2045-01-01 11:30:00,7.9580350848,0.0
2045-01-01 12:00:00,7.928349276799999,0.0
2045-01-01 12:30:00,7.862613629879999,0.0
2045-01-01 13:00:00,7.770481558149999,0.0
2045-01-01 13:30:00,7.712102194099999,0.0
2045-01-01 14:00:00,7.807175934049999,0.0
2045-01-01 14:30:00,7.943191091429999,0.0
2045-01-01 15:00:00,7.927690168339999,0.0
2045-01-01 15:30:00,7.907255907799999,0.0
2045-01-01 16:00:00,7.578380633009999,0.0
2045-01-01 16:30:00,7.12913801464,0.0
2045-01-01 17:00:00,6.339174439599999,0.0
2045-01-01 17:30:00,4.41454560171,0.0
2045-01-01 18:00:00,2.72927460925,0.0
2045-01-01 18:30:00,0.95175321515,0.0
2045-01-01 19:00:00,0.0,0.0
2045-01-01 19:30:00,0.0,0.0
2045-01-01 20:00:00,0.0,0.0
2045-01-01 20:30:00,0.0,0.0
2045-01-01 21:00:00,0.0,0.0
2045-01-01 21:30:00,0.0,0.0
2045-01-01 22:00:00,0.0,0.0
2045-01-01 22:30:00,0.0,0.0
2045-01-01 23:00:00,0.0,0.0
2045-01-01 23:30:00,0.0,0.0
2045-01-02 00:00:00,0.0,0.0
2045-01-02 00:30:00,0.0,0.0
2045-01-02 01:00:00,0.0,0.0
2045-01-02 01:30:00,0.0,0.0
2045-01-02 02:00:00,0.0,0.0
2045-01-02 02:30:00,0.0,0.0
2045-01-02 03:00:00,0.0,0.0
2045-01-02 03:30:00,0.0,0.0
2045-01-02 04:00:00,0.0,0.0
2045-01-02 04:30:00,0.0,0.0
2045-01-02 05:00:00,0.0,0.0
2045-01-02 05:30:00,0.0,0.0
2045-01-02 06:00:00,0.0,0.0
2045-01-02 06:30:00,0.0,0.0
2045-01-02 07:00:00,0.0,0.0
2045-01-02 07:30:00,1.1913913346700007,0.0
2045-01-02 08:00:00,2.047743143050001,0.0
2045-01-02 08:30:00,6.1575932805452585,0.0
2045-01-02 09:00:00,7.4135042025199995,0.0
2045-01-02 09:30:00,7.7539593265499995,0.0
2045-01-02 10:00:00,7.812387049909999,0.0
2045-01-02 10:30:00,7.807447432839999,0.0
2045-01-02 11:00:00,7.761888014149999,0.0
2045-01-02 11:30:00,7.742438555709999,0.0
2045-01-02 12:00:00,7.700230449749999,0.0
2045-01-02 12:30:00,7.668438601309999,0.0
2045-01-02 13:00:00,7.732936877279999,0.0
2045-01-02 13:30:00,7.754857202359999,0.0
2045-01-02 14:00:00,7.813621284429999,0.0
2045-01-02 14:30:00,7.858789924809999,0.0
2045-01-02 15:00:00,7.885607934199999,0.0
2045-01-02 15:30:00,7.102507356456,0.0
